farm_id,region,crop_type,soil_moisture_%,soil_pH,temperature_C,rainfall_mm,humidity_%,sunlight_hours,irrigation_type,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,Water_Needed,Heat_Stress,Soil_Health,Water_Amount_Liters,Recommended_Fertilizer,Irrigation_Time,Rain_Impact,Farm_Efficiency
FARM19880,East Africa,Soybean,35.42,6.29,32.35,196.54,95.56,6.15,,Inorganic,26.97,2024-02-04,2024-06-17,129.54,4714.25,SEN19880,2026-04-08 07:00:00,22.32,85.85,0.74,Mild,0,Medium,Average,10,Organic Compost,Evening,High,Good
FARM19881,South USA,Maize,14.41,5.13,28.24,92.84,60.0,9.11,Sprinkler,Mixed,34.19,2024-01-22,2024-05-15,120.75,3002.67,SEN19881,2026-04-08 08:00:00,17.9,77.75,0.24,Severe,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19882,South USA,Soybean,47.57,6.03,15.66,106.7,81.34,5.27,,Inorganic,29.2,2024-03-04,2024-07-27,141.52,4592.89,SEN19882,2026-04-08 09:00:00,16.88,77.31,0.5,Moderate,0,Low,Good,10,Organic Compost,Afternoon,High,Good
FARM19883,South India,Maize,48.84,7.27,19.53,292.71,53.91,8.37,Manual,Inorganic,10.55,2024-01-14,2024-06-09,143.72,3302.69,SEN19883,2026-04-08 10:00:00,33.23,88.06,0.3,Mild,0,Low,Good,10,NPK,Afternoon,High,Average
FARM19884,South USA,Soybean,29.9,7.47,32.88,209.67,83.28,5.28,,Inorganic,14.54,2024-02-06,2024-06-23,143.54,4101.45,SEN19884,2026-04-08 11:00:00,31.3,76.06,0.73,Severe,1,Medium,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM19885,East Africa,Cotton,15.25,6.52,19.6,90.97,56.09,6.44,,Organic,30.98,2024-03-27,2024-08-02,135.34,5166.89,SEN19885,2026-04-08 12:00:00,18.09,83.1,0.3,Mild,1,Low,Poor,30,NPK,Afternoon,High,Average
FARM19886,South India,Maize,34.79,7.46,16.34,65.13,56.3,9.66,Manual,Organic,4.92,2024-03-04,2024-06-30,122.64,3237.79,SEN19886,2026-04-08 13:00:00,10.23,76.9,0.48,Mild,0,Low,Average,20,NPK,Afternoon,High,Average
FARM19887,Central USA,Rice,31.73,7.11,26.49,76.52,85.83,5.5,,Inorganic,34.46,2024-02-23,2024-06-28,128.57,4541.01,SEN19887,2026-04-08 14:00:00,21.23,76.89,0.61,Mild,0,Low,Average,20,Organic Compost,Evening,High,Good
FARM19888,Central USA,Wheat,18.23,6.16,28.77,135.08,76.52,5.72,Manual,Organic,10.94,2024-01-25,2024-05-06,100.9,5717.17,SEN19888,2026-04-08 15:00:00,22.49,85.85,0.82,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM19889,North India,Maize,25.3,6.98,32.32,181.86,60.65,5.05,Sprinkler,Inorganic,13.12,2024-03-24,2024-08-07,130.37,3453.86,SEN19889,2026-04-08 16:00:00,25.36,73.93,0.88,Severe,1,Medium,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM19890,South India,Maize,20.64,7.56,22.06,243.62,73.85,5.39,Drip,Organic,16.14,2024-03-02,2024-06-25,124.44,2237.46,SEN19890,2026-04-08 17:00:00,31.81,85.56,0.52,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19891,South India,Cotton,31.5,7.26,21.86,258.5,73.89,8.67,Sprinkler,Mixed,22.66,2024-03-16,2024-07-17,126.88,3398.92,SEN19891,2026-04-08 18:00:00,14.45,88.28,0.51,Moderate,1,Low,Average,20,Organic Compost,Evening,High,Average
FARM19892,East Africa,Wheat,20.02,7.73,29.75,86.23,46.4,5.46,Sprinkler,Inorganic,12.98,2024-02-12,2024-07-08,157.86,5647.4,SEN19892,2026-04-08 19:00:00,32.58,74.27,0.47,,1,Low,Poor,20,NPK,Evening,High,Good
FARM19893,South USA,Maize,30.01,5.48,35.41,218.46,87.57,4.61,Sprinkler,Organic,43.26,2024-03-10,2024-06-28,107.47,5089.95,SEN19893,2026-04-08 20:00:00,11.7,88.86,0.54,Severe,0,Medium,Average,20,Lime+Organic,Early Morning,High,Good
FARM19894,South India,Cotton,44.82,5.58,23.65,211.44,71.65,2.86,,Organic,39.24,2024-03-17,2024-07-16,131.0,2745.08,SEN19894,2026-04-08 21:00:00,26.69,81.25,0.71,Mild,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM19895,North India,Soybean,31.33,7.56,14.19,279.88,77.14,9.93,Drip,Inorganic,19.81,2024-03-02,2024-06-23,111.54,3408.79,SEN19895,2026-04-08 22:00:00,23.92,71.42,0.75,Mild,0,Low,Average,20,Organic Compost,Afternoon,High,Average
FARM19896,North India,Rice,38.98,6.07,28.94,206.8,76.79,6.57,,Organic,5.64,2024-03-14,2024-06-12,91.44,1922.98,SEN19896,2026-04-08 23:00:00,23.24,75.63,0.57,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Average
FARM19897,East Africa,Rice,8.18,6.88,17.08,74.07,36.65,5.42,Sprinkler,Inorganic,38.41,2024-01-18,2024-04-25,96.78,5011.54,SEN19897,2026-04-09 00:00:00,24.35,74.97,0.56,Severe,1,Low,Poor,30,Bio-Fertilizer,Afternoon,High,Average
FARM19898,Central USA,Wheat,17.49,5.53,26.78,229.45,72.33,6.32,Drip,Organic,14.22,2024-03-20,2024-07-12,121.47,5143.46,SEN19898,2026-04-09 01:00:00,31.8,71.79,0.38,,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19899,South India,Cotton,25.49,6.27,25.3,246.8,80.85,8.68,Sprinkler,Mixed,18.96,2024-03-16,2024-07-17,119.29,3404.45,SEN19899,2026-04-09 02:00:00,14.37,88.21,0.55,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19900,East Africa,Wheat,23.62,6.93,12.3,296.74,66.77,7.66,Drip,Mixed,28.27,2024-03-02,2024-06-12,101.44,2937.3,SEN19900,2026-04-09 03:00:00,32.53,85.72,0.5,Mild,1,Low,Poor,20,Organic Compost,Afternoon,High,Average
FARM19901,South USA,Rice,20.0,5.38,12.76,74.22,72.06,4.71,,Inorganic,47.54,2024-01-14,2024-04-24,111.95,3024.86,SEN19901,2026-04-09 04:00:00,19.06,76.24,0.38,,1,Low,Poor,20,Lime+Organic,Afternoon,High,Average
FARM19902,South USA,Wheat,23.09,7.0,26.93,271.32,71.51,7.38,Drip,Mixed,16.07,2024-02-03,2024-06-26,142.83,2866.39,SEN19902,2026-04-09 05:00:00,19.39,79.14,0.82,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19903,Central USA,Cotton,28.72,5.86,31.94,233.6,43.32,8.82,Sprinkler,Inorganic,14.96,2024-02-09,2024-06-12,129.65,3202.3,SEN19903,2026-04-09 06:00:00,26.98,75.68,0.4,,0,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM19904,North India,Cotton,21.73,5.72,17.67,292.37,56.91,7.94,Drip,Inorganic,49.0,2024-01-02,2024-05-09,132.91,2493.43,SEN19904,2026-04-09 07:00:00,23.17,81.89,0.74,Mild,1,Low,Poor,20,Lime+Organic,Afternoon,High,Average
FARM19905,South India,Soybean,41.24,6.51,28.45,130.0,52.77,3.59,,Mixed,6.81,2024-03-11,2024-08-06,146.4,5292.54,SEN19905,2026-04-09 08:00:00,25.8,72.21,0.6,Moderate,0,Low,Average,10,Organic Compost,Evening,High,Good
FARM19906,North India,Soybean,22.1,7.34,25.08,167.39,81.44,8.78,,Mixed,8.95,2024-03-21,2024-06-23,96.07,4458.83,SEN19906,2026-04-09 09:00:00,21.28,72.7,0.86,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM19907,North India,Maize,33.64,6.4,19.98,60.47,45.83,9.37,,Organic,35.75,2024-02-08,2024-07-02,148.43,4390.62,SEN19907,2026-04-09 10:00:00,21.44,79.16,0.59,,1,Low,Average,20,Organic Compost,Afternoon,High,Good
FARM19908,South USA,Wheat,17.46,7.3,27.3,74.35,78.86,6.34,Drip,Organic,20.42,2024-01-03,2024-05-13,127.13,5674.31,SEN19908,2026-04-09 11:00:00,17.71,75.2,0.45,Mild,1,Low,Poor,30,NPK,Evening,High,Average
FARM19909,Central USA,Rice,15.46,6.2,23.67,226.29,55.42,6.87,Drip,Organic,16.23,2024-02-12,2024-06-05,108.69,5677.13,SEN19909,2026-04-09 12:00:00,33.23,87.35,0.69,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Good
FARM19910,South USA,Cotton,23.97,7.21,18.38,83.85,44.51,6.0,Drip,Inorganic,25.66,2024-01-04,2024-05-25,135.94,2428.65,SEN19910,2026-04-09 13:00:00,21.78,76.24,0.59,Severe,1,Low,Poor,20,Bio-Fertilizer,Afternoon,High,Average
FARM19911,South USA,Maize,18.65,5.88,26.94,111.18,48.49,10.15,Sprinkler,Mixed,31.51,2024-01-22,2024-05-15,114.69,3162.19,SEN19911,2026-04-09 14:00:00,18.27,77.5,0.27,Severe,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19912,South USA,Rice,17.48,6.7,23.67,151.43,56.08,7.59,Sprinkler,Organic,36.51,2024-01-18,2024-05-14,126.63,5379.36,SEN19912,2026-04-09 15:00:00,13.51,89.49,0.32,,1,Low,Poor,30,NPK,Evening,High,Average
FARM19913,South India,Rice,33.76,6.24,18.85,65.76,76.05,10.84,,Organic,35.89,2024-03-05,2024-06-23,106.93,5814.2,SEN19913,2026-04-09 16:00:00,14.21,89.95,0.75,Moderate,1,Low,Average,20,Organic Compost,Afternoon,High,Good
FARM19914,North India,Cotton,24.3,7.42,27.55,172.48,92.35,9.48,Drip,Inorganic,9.54,2024-02-06,2024-06-28,142.18,2731.81,SEN19914,2026-04-09 17:00:00,30.7,81.15,0.7,Mild,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19915,North India,Maize,47.08,6.81,31.16,89.8,84.65,9.64,,Mixed,22.65,2024-02-22,2024-05-28,100.67,2682.14,SEN19915,2026-04-09 18:00:00,21.82,88.7,0.24,Severe,1,Low,Good,10,Bio-Fertilizer,Evening,High,Average
FARM19916,South USA,Wheat,28.06,6.07,16.07,121.41,68.87,6.19,,Inorganic,8.26,2024-01-11,2024-04-20,105.82,5157.37,SEN19916,2026-04-09 19:00:00,21.58,83.75,0.53,Severe,1,Low,Poor,20,Bio-Fertilizer,Afternoon,High,Good
FARM19917,East Africa,Soybean,31.34,5.91,24.29,135.99,68.34,5.98,Manual,Inorganic,18.59,2024-03-23,2024-08-16,144.2,2994.62,SEN19917,2026-04-09 20:00:00,22.85,73.31,0.47,Severe,0,Low,Average,20,Lime+Organic,Evening,High,Average
FARM19918,North India,Rice,10.03,7.05,17.78,207.7,31.8,7.83,Drip,Organic,18.47,2024-01-17,2024-05-11,114.29,4354.45,SEN19918,2026-04-09 21:00:00,25.62,87.39,0.64,Moderate,1,Low,Poor,30,Organic Compost,Afternoon,High,Average
FARM19919,South India,Maize,41.97,6.69,34.7,147.59,70.41,5.29,,Organic,45.82,2024-01-28,2024-06-07,127.81,4691.07,SEN19919,2026-04-09 22:00:00,20.96,87.55,0.58,Severe,0,Medium,Average,10,Bio-Fertilizer,Early Morning,High,Good
FARM19920,South India,Soybean,36.74,6.19,29.77,126.79,45.74,4.58,,Mixed,0.8,2024-03-11,2024-08-06,145.88,5247.99,SEN19920,2026-04-09 23:00:00,25.9,72.07,0.6,Moderate,0,Low,Average,10,Organic Compost,Evening,High,Good
FARM19921,North India,Rice,30.63,6.06,28.92,227.85,66.34,7.49,,Organic,8.4,2024-03-14,2024-06-12,86.87,2214.35,SEN19921,2026-04-10 00:00:00,23.09,75.68,0.66,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Average
FARM19922,South India,Cotton,36.22,7.32,17.84,186.04,79.57,7.68,Drip,Organic,22.98,2024-03-01,2024-07-20,142.83,2146.6,SEN19922,2026-04-10 01:00:00,21.45,81.58,0.4,Moderate,1,Low,Average,10,NPK,Afternoon,High,Average
FARM19923,East Africa,Cotton,41.05,6.05,25.96,139.64,48.81,7.89,,Inorganic,39.92,2024-01-08,2024-05-30,138.2,5139.67,SEN19923,2026-04-10 02:00:00,17.34,73.32,0.36,Severe,1,Low,Average,10,Bio-Fertilizer,Evening,High,Good
FARM19924,North India,Wheat,22.73,7.04,26.05,153.74,38.78,4.35,,Mixed,26.36,2024-03-17,2024-08-02,136.14,2394.34,SEN19924,2026-04-10 03:00:00,26.53,88.1,0.57,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19925,South India,Wheat,31.68,5.86,22.85,253.62,62.94,5.45,,Organic,10.44,2024-03-16,2024-07-13,115.19,3664.76,SEN19925,2026-04-10 04:00:00,24.74,70.23,0.78,Moderate,0,Low,Average,20,Lime+Organic,Evening,High,Good
FARM19926,South USA,Soybean,30.78,6.29,22.62,83.88,40.15,6.11,Manual,Mixed,10.44,2024-03-06,2024-06-06,90.61,3164.64,SEN19926,2026-04-10 05:00:00,34.59,80.24,0.7,Moderate,0,Low,Average,20,Organic Compost,Evening,High,Average
FARM19927,South India,Cotton,23.41,5.71,23.44,294.5,57.68,6.3,Manual,Organic,27.48,2024-01-04,2024-06-02,153.91,5436.28,SEN19927,2026-04-10 06:00:00,12.13,74.33,0.7,,1,Low,Poor,20,Lime+Organic,Evening,High,Good
FARM19928,Central USA,Cotton,23.41,5.5,21.19,165.24,69.89,9.91,Drip,Organic,32.74,2024-03-05,2024-06-21,105.89,2442.6,SEN19928,2026-04-10 07:00:00,11.08,89.56,0.35,Severe,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM19929,South USA,Maize,14.12,5.65,28.19,117.17,58.73,9.41,Sprinkler,Mixed,38.46,2024-01-22,2024-05-15,113.62,2980.33,SEN19929,2026-04-10 08:00:00,18.41,77.98,0.27,Severe,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19930,East Africa,Maize,27.5,5.73,23.4,296.87,82.74,4.68,Sprinkler,Mixed,39.19,2024-01-24,2024-05-24,123.66,5350.22,SEN19930,2026-04-10 09:00:00,23.33,72.54,0.64,Mild,1,Low,Poor,20,Lime+Organic,Evening,High,Good
FARM19931,East Africa,Soybean,23.29,6.76,27.48,244.81,94.38,5.27,Manual,Organic,0.18,2024-01-15,2024-05-24,138.49,5206.15,SEN19931,2026-04-10 10:00:00,29.94,89.91,0.59,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM19932,Central USA,Rice,35.74,5.9,25.83,249.83,83.22,4.38,Sprinkler,Mixed,18.81,2024-01-13,2024-05-06,110.4,4548.92,SEN19932,2026-04-10 11:00:00,23.14,89.58,0.76,,0,Low,Average,10,Lime+Organic,Evening,High,Good
FARM19933,East Africa,Cotton,21.72,6.79,25.28,238.55,89.17,5.07,Sprinkler,Inorganic,37.99,2024-01-08,2024-04-18,104.22,4201.93,SEN19933,2026-04-10 12:00:00,9.94,78.96,0.69,Moderate,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19934,East Africa,Maize,26.12,6.75,20.25,298.9,55.93,9.78,,Organic,20.94,2024-03-06,2024-07-23,136.07,2410.16,SEN19934,2026-04-10 13:00:00,25.63,73.73,0.69,,1,Low,Poor,20,Organic Compost,Evening,High,Average
FARM19935,North India,Rice,21.63,7.09,27.26,277.45,62.31,6.87,Manual,Inorganic,48.71,2024-03-05,2024-07-03,123.13,3522.26,SEN19935,2026-04-10 14:00:00,28.64,70.69,0.45,,1,Low,Poor,20,NPK,Evening,High,Average
FARM19936,South USA,Cotton,19.19,6.82,33.04,61.22,48.64,6.12,,Organic,33.49,2024-02-11,2024-06-23,128.46,2956.6,SEN19936,2026-04-10 15:00:00,25.88,89.49,0.36,Moderate,1,Medium,Poor,30,NPK,Evening,High,Average
FARM19937,North India,Wheat,26.85,5.96,20.77,64.54,77.65,6.21,,Inorganic,30.57,2024-03-14,2024-07-10,117.45,4868.81,SEN19937,2026-04-10 16:00:00,28.15,78.08,0.4,Mild,1,Low,Poor,20,Lime+Organic,Evening,High,Average
FARM19938,South USA,Soybean,11.69,7.96,24.89,159.62,68.5,6.62,Sprinkler,Organic,28.42,2024-01-27,2024-05-03,93.09,4163.24,SEN19938,2026-04-10 17:00:00,14.17,76.41,0.78,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM19939,South USA,Maize,15.9,5.58,27.95,144.82,51.08,6.46,,Mixed,22.51,2024-03-22,2024-07-29,139.34,2314.06,SEN19939,2026-04-10 18:00:00,19.52,85.95,0.48,Moderate,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19940,East Africa,Soybean,31.39,6.44,24.96,300.72,71.7,8.64,,Mixed,40.6,2024-03-02,2024-06-16,104.57,2666.99,SEN19940,2026-04-10 19:00:00,14.91,83.83,0.44,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Average
FARM19941,North India,Rice,47.56,6.66,29.0,105.33,60.78,8.91,Manual,Inorganic,27.55,2024-02-07,2024-06-08,120.58,2212.91,SEN19941,2026-04-10 20:00:00,11.81,84.18,0.79,Severe,0,Low,Good,10,Bio-Fertilizer,Evening,High,Average
FARM19942,North India,Maize,36.65,6.24,18.27,111.68,77.64,5.98,,Mixed,23.72,2024-02-01,2024-06-11,122.72,5904.78,SEN19942,2026-04-10 21:00:00,30.41,83.73,0.89,Mild,1,Low,Average,10,Organic Compost,Afternoon,High,Good
FARM19943,Central USA,Cotton,15.76,7.68,19.25,143.91,52.44,5.87,,Mixed,5.6,2024-03-15,2024-07-30,138.6,5819.24,SEN19943,2026-04-10 22:00:00,17.4,86.32,0.87,Severe,1,Low,Poor,30,Bio-Fertilizer,Afternoon,High,Good
FARM19944,North India,Soybean,43.89,5.41,18.23,265.61,86.87,5.19,Manual,Inorganic,28.67,2024-02-21,2024-05-26,90.54,5572.97,SEN19944,2026-04-10 23:00:00,31.39,77.44,0.43,Severe,0,Low,Average,10,Lime+Organic,Afternoon,High,Good
FARM19945,South India,Wheat,36.95,5.9,27.42,64.52,85.32,6.53,,Organic,36.79,2024-03-06,2024-06-20,102.84,6070.96,SEN19945,2026-04-11 00:00:00,18.25,82.5,0.45,Mild,0,Low,Average,10,Lime+Organic,Evening,High,Good
FARM19946,Central USA,Wheat,23.68,8.05,33.22,252.07,51.82,9.69,,Mixed,17.54,2024-03-21,2024-07-27,116.85,4203.66,SEN19946,2026-04-11 01:00:00,15.24,75.49,0.61,Severe,1,Medium,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM19947,East Africa,Rice,10.82,7.19,31.38,76.18,62.52,8.16,,Inorganic,17.5,2024-01-05,2024-05-29,144.02,5368.45,SEN19947,2026-04-11 02:00:00,32.96,77.67,0.58,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM19948,North India,Rice,23.06,6.55,28.07,293.72,75.2,7.25,Manual,Inorganic,9.65,2024-01-08,2024-05-21,127.3,2458.08,SEN19948,2026-04-11 03:00:00,29.53,84.24,0.3,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM19949,Central USA,Rice,27.31,6.9,29.89,291.64,47.96,6.64,Sprinkler,Mixed,18.87,2024-01-13,2024-06-10,147.17,4029.33,SEN19949,2026-04-11 04:00:00,33.9,88.52,0.36,Moderate,1,Low,Poor,20,NPK,Evening,High,Average
FARM19950,East Africa,Rice,31.65,6.76,27.02,105.55,92.53,8.97,Drip,Inorganic,44.24,2024-02-28,2024-06-10,99.9,4190.4,SEN19950,2026-04-11 05:00:00,17.23,84.94,0.71,Mild,1,Low,Average,20,Organic Compost,Evening,High,Good
FARM19951,Central USA,Soybean,21.76,6.34,31.95,140.37,98.45,7.42,Sprinkler,Organic,16.67,2024-02-06,2024-07-05,147.63,2280.91,SEN19951,2026-04-11 06:00:00,26.17,82.05,0.86,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM19952,North India,Rice,40.08,6.02,24.32,192.56,71.57,9.31,,Mixed,39.44,2024-01-14,2024-05-24,126.53,2488.85,SEN19952,2026-04-11 07:00:00,25.54,88.66,0.53,Moderate,0,Low,Average,10,Organic Compost,Evening,High,Average
FARM19953,East Africa,Cotton,16.46,6.65,19.68,201.54,49.88,6.83,,Mixed,8.12,2024-03-19,2024-07-09,110.04,4801.79,SEN19953,2026-04-11 08:00:00,26.37,87.52,0.38,Mild,1,Low,Poor,30,NPK,Afternoon,High,Average
FARM19954,East Africa,Maize,28.81,6.34,25.36,280.89,84.15,8.57,Sprinkler,Inorganic,19.12,2024-02-19,2024-06-13,106.22,5372.61,SEN19954,2026-04-11 09:00:00,28.7,72.07,0.78,,1,Low,Poor,20,Organic Compost,Evening,High,Good
FARM19955,North India,Cotton,26.16,7.62,35.77,242.66,43.43,7.09,,Organic,48.54,2024-03-05,2024-07-26,136.01,4590.32,SEN19955,2026-04-11 10:00:00,32.67,87.81,0.35,Severe,1,Medium,Poor,20,Bio-Fertilizer,Early Morning,High,Average
FARM19956,East Africa,Rice,18.36,5.55,29.42,281.51,38.45,8.51,,Mixed,39.12,2024-01-11,2024-06-08,142.51,2863.12,SEN19956,2026-04-11 11:00:00,15.92,86.31,0.68,Severe,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19957,South India,Cotton,21.98,6.3,27.19,197.59,83.73,8.24,,Inorganic,39.08,2024-03-09,2024-06-27,120.38,5410.75,SEN19957,2026-04-11 12:00:00,33.44,75.79,0.48,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Average
FARM19958,North India,Wheat,16.21,6.47,28.14,236.81,46.35,6.06,,Organic,15.03,2024-03-12,2024-07-13,129.54,3793.5,SEN19958,2026-04-11 13:00:00,30.59,75.2,0.68,Severe,1,Low,Poor,30,Bio-Fertilizer,Evening,High,Average
FARM19959,North India,Wheat,22.22,5.71,18.19,78.37,72.44,7.43,,Inorganic,35.61,2024-03-14,2024-07-10,123.09,4789.43,SEN19959,2026-04-11 14:00:00,28.24,78.45,0.4,Mild,1,Low,Poor,20,Lime+Organic,Afternoon,High,Average
FARM19960,North India,Cotton,15.62,7.02,28.94,263.36,78.4,9.22,Manual,Inorganic,11.16,2024-03-07,2024-06-14,104.01,4604.58,SEN19960,2026-04-11 15:00:00,31.22,77.0,0.63,,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM19961,North India,Maize,15.16,5.86,23.67,150.44,47.91,7.35,,Mixed,44.29,2024-03-01,2024-06-06,93.91,4699.18,SEN19961,2026-04-11 16:00:00,15.93,82.69,0.88,Mild,1,Low,Poor,30,Lime+Organic,Evening,High,Good
FARM19962,Central USA,Maize,43.01,5.55,30.83,88.01,86.63,5.28,Manual,Mixed,34.8,2024-02-06,2024-06-14,124.24,2370.22,SEN19962,2026-04-11 17:00:00,30.01,86.16,0.59,Moderate,0,Low,Average,10,Lime+Organic,Evening,High,Average
FARM19963,North India,Rice,43.28,7.06,25.36,227.08,51.68,9.11,Drip,Organic,47.1,2024-02-14,2024-05-27,110.32,4158.75,SEN19963,2026-04-11 18:00:00,12.73,89.84,0.31,,0,Low,Average,10,NPK,Evening,High,Average
FARM19964,Central USA,Rice,53.55,5.56,25.17,238.37,74.16,5.94,Sprinkler,Mixed,21.87,2024-01-13,2024-05-06,119.61,4504.04,SEN19964,2026-04-11 19:00:00,23.16,89.9,0.83,,0,Low,Good,5,Lime+Organic,Evening,High,Good
FARM19965,South India,Cotton,46.2,6.89,34.12,253.47,68.88,4.79,Manual,Mixed,26.1,2024-01-25,2024-06-17,147.55,3996.85,SEN19965,2026-04-11 20:00:00,14.62,87.32,0.44,,0,Medium,Good,10,NPK,Early Morning,High,Average
FARM19966,South India,Cotton,17.43,7.06,22.24,269.03,37.14,5.69,Sprinkler,Organic,14.71,2024-02-24,2024-06-04,99.55,4647.71,SEN19966,2026-04-11 21:00:00,17.86,87.84,0.72,Mild,1,Low,Poor,30,Organic Compost,Evening,High,Good
FARM19967,Central USA,Rice,30.62,6.59,22.93,276.18,55.08,5.78,Sprinkler,Mixed,44.59,2024-01-10,2024-04-15,102.88,3801.58,SEN19967,2026-04-11 22:00:00,16.65,86.27,0.79,Mild,0,Low,Average,20,Organic Compost,Evening,High,Good
FARM19968,East Africa,Maize,30.18,6.3,21.04,299.24,68.02,9.82,Drip,Mixed,24.45,2024-03-03,2024-06-10,99.27,4673.29,SEN19968,2026-04-11 23:00:00,34.3,89.38,0.74,Severe,1,Low,Average,20,Bio-Fertilizer,Evening,High,Good
FARM19969,North India,Rice,18.84,6.19,36.49,295.36,42.49,7.6,Drip,Mixed,10.26,2024-02-01,2024-05-08,92.47,5152.12,SEN19969,2026-04-12 00:00:00,30.55,88.8,0.36,,1,Medium,Poor,30,NPK,Early Morning,High,Average
FARM19970,South India,Soybean,42.38,6.16,15.62,89.6,90.2,3.68,,Inorganic,33.46,2024-01-22,2024-05-19,120.29,4862.51,SEN19970,2026-04-12 01:00:00,15.16,84.56,0.52,Moderate,0,Low,Average,10,Organic Compost,Afternoon,High,Good
FARM19971,South India,Cotton,31.98,6.98,15.48,175.13,54.05,8.5,Manual,Organic,52.41,2024-03-10,2024-07-31,152.61,2980.62,SEN19971,2026-04-12 02:00:00,17.27,71.15,0.34,,1,Low,Average,20,NPK,Afternoon,High,Average
FARM19972,South USA,Maize,13.06,6.3,18.03,182.08,74.62,6.52,,Organic,9.68,2024-03-09,2024-06-21,100.24,3902.66,SEN19972,2026-04-12 03:00:00,17.41,78.89,0.34,Moderate,1,Low,Poor,30,NPK,Afternoon,High,Average
FARM19973,Central USA,Maize,10.73,5.51,30.0,156.39,53.74,3.58,Manual,Organic,18.94,2024-02-07,2024-06-15,128.63,3564.07,SEN19973,2026-04-12 04:00:00,12.76,80.71,0.57,,1,Low,Poor,30,Lime+Organic,Evening,High,Average
FARM19974,North India,Rice,14.82,5.93,33.37,225.55,56.48,9.5,Sprinkler,Organic,29.29,2024-03-11,2024-06-27,104.95,3560.62,SEN19974,2026-04-12 05:00:00,23.24,83.4,0.39,Mild,1,Medium,Poor,30,Lime+Organic,Evening,High,Average
FARM19975,North India,Soybean,39.74,6.77,20.91,244.62,72.14,6.82,,Organic,29.0,2024-02-25,2024-06-29,121.17,2567.22,SEN19975,2026-04-12 06:00:00,17.94,82.93,0.49,,0,Low,Average,10,NPK,Evening,High,Average
FARM19976,North India,Soybean,25.68,7.08,28.65,153.04,75.2,8.75,,Mixed,10.28,2024-03-21,2024-06-23,98.18,4014.79,SEN19976,2026-04-12 07:00:00,21.1,72.01,0.83,Severe,1,Low,Poor,20,Bio-Fertilizer,Evening,High,Good
FARM19977,East Africa,Cotton,17.61,6.32,22.97,92.9,64.13,4.81,Manual,Organic,12.05,2024-03-02,2024-06-17,102.35,2515.54,SEN19977,2026-04-12 08:00:00,21.64,73.34,0.59,Moderate,1,Low,Poor,30,Organic Compost,Evening,High,Average
FARM19978,South USA,Rice,40.3,6.46,24.02,185.61,45.8,6.67,Sprinkler,Organic,28.37,2024-01-10,2024-04-10,88.78,3125.85,SEN19978,2026-04-12 09:00:00,11.9,73.45,0.57,,0,Low,Average,10,Organic Compost,Evening,High,Average
FARM19979,East Africa,Soybean,30.18,5.66,19.26,76.42,61.26,5.84,Drip,Mixed,34.98,2024-03-10,2024-06-29,110.42,5533.14,SEN19979,2026-04-12 10:00:00,12.59,90.01,0.31,Moderate,0,Low,Average,20,Lime+Organic,Afternoon,High,Average
FARM19980,South India,Soybean,27.95,5.56,32.33,118.34,51.71,4.09,,Mixed,7.7,2024-03-11,2024-08-06,161.61,5200.77,SEN19980,2026-04-12 11:00:00,25.8,72.19,0.54,Moderate,0,Medium,Poor,20,Lime+Organic,Evening,High,Good
